x,ytrain,yans
7933,94134.2,88441.7
20444,50993.5,51033.6
30856,56439.4,53199.2
14486,96231.3,98498.8
18025,114740,113957
32364,105773,102648
4000,85645.1,84426
22332,116786,117176
23022,96854.3,100576
9145,40250.8,43992.5
30053,61870.8,63065.6
17709,108757,112149
20895,114797,115856
6747,8870.72,11710.9
4508,-1625.27,2851.16
9319,53368.3,55673.2
31634,95033.7,93392.7
7136,32901,32063.4
3123,-8142.51,-8805.83
16244,115416,113332
28982,53358.6,55914.7
12490,21658,17421.1
3375,38739.4,36164.2
6546,86440.1,88886.7
30439,44355.4,50584.4
25048,40756.9,38778.9
14565,41579.3,40513.6
18962,30598.9,27852.8
31168,54458.2,49124.6
3719,52592,50112.2
15469,86248.3,91392
9982,16577.3,16948.8
8113,7982.45,10283.9
3287,76460.2,82167
32340,85176.7,83365.9
766,67811.9,69940.6
7633,89986.6,89319.8
30290,144020,138151
18321,75654.8,75810.6
636,-5800.15,-6662.84
18677,73815.2,73251.7
17995,103361,100140
30906,90712.2,85752
19463,117368,116066
5249,-3895.35,-2486.08
11620,86804.2,84152.1
8056,51817.3,48636.4
6133,81211.6,83820.5
29566,135372,137114
15955,84601.4,82287.1
57,55547.7,57430.5
25421,35897.7,37512.3
20461,58773.6,63720.7
22501,44607.8,45282.6
26660,129551,127868
18916,32786.2,31554.9
3163,12389.9,10854.3
28738,71616.8,75839.9
23378,96085.9,98273.8
19397,70350.5,74592
17334,116370,114870
9588,9751.55,6784.51
29499,107939,109512
470,40715.4,40423.1
15199,101573,103367
14115,100323,102908
366,62114.6,55586.8
1465,69473.1,71661.3
15232,80345,83121.4
19874,118045,114391
19078,104701,103988
4337,81653.9,80247.6
16800,27257.7,23312.2
12848,13160.4,17512.9
27993,62843.3,57125.9
5958,2885.62,2756.59
16757,24355.4,27076.6
23671,47334,48493.1
19058,90170.2,90452.5
24682,42022.8,39801.8
26617,99726.2,103153
31065,113929,116444
32706,88978.3,88708.6
25820,45742.8,46466.2
5312,7393.18,10635.1
20204,126735,120799
19602,47984.1,52321.8
29197,137559,136053
32136,122280,124198
8643,81067.4,85293.6
29116,93596.9,90831.5
22978,59880.9,65910.4
12306,99642.1,102297
32624,52737.2,49495.7
25115,51023.3,53419.4
12473,15237.3,13495.1
26160,43636.9,40250.9
4678,71274.5,71981.4
22336,120505,118849
24719,41757.8,37556.3
24608,88591.9,87980
25188,110504,108572
7782,4778.3,2494.3
4321,74320.1,72615.8
14616,15275.6,18014.3
10223,44770.9,48054.5
12712,77818.4,77995.6
11186,99086.4,100446
27170,63916.9,60164.9
4766,71152.2,75616.7
29042,47388,45586.1
268,-15838.1,-15780.7
28458,130836,130210
10876,99151.1,95675.3
4662,57815.2,61366.9
19946,63477.4,65152.2
16981,111942,112970
11753,15045.7,11965.9
4704,87073.3,83718.7
10838,108760,101864
8597,54872.8,52362.9
4322,73491.6,73175.6
19595,52739.8,57497.9
8911,17709.2,19298
21115,30377,30487
387,55452,63920.6
31221,56818.1,56032.9
237,-30250.8,-27763.8
22604,55436.5,54927.8
5578,12806.9,11390.3
14640,17371.3,19069.9
1864,76205.6,73937.8
20566,124634,121461
1694,-7782.29,-11231.7
27931,39913.4,43069.4
9365,88756.5,88046.8
26756,98310.2,101126
7184,68417.7,69739.4
2065,-5623.51,-4456.48
25106,46947.9,48217.7
9265,18420.5,16816.8
12000,68743.3,70379.9
5984,2226.01,-2216.66
4389,82639.6,81828
25402,37882.7,41051.8
25411,34391.2,38759.4
8957,49866.6,53214
31807,104976,100946
24407,64937.6,60218.2
227,-27687.2,-28936.3
13686,94235.1,97913.3
7943,97207.5,92133.7
5035,67512,71225.3
3112,-8019.28,-10768.3
8231,48869.3,46634.7
10677,9081.97,10184.9
17049,70596.5,73400.4
1206,35076.5,33889.1
20401,30070.1,30278.6
21435,39577.4,36572.5
3546,29317.2,29504.2
27959,44922.7,43114.5
17576,55866.9,54470.5
16811,22481.7,26443.8
21708,96454.6,98236.6
90,47506.8,46480.8
1164,61128.2,62397
597,-24220.9,-23188.7
19725,53156.6,50410.9
14107,101320,105726
5883,52574,53476.5
26415,86902.1,85455.9
2377,-13471.6,-13505.8
1094,66290.4,65665.1
25380,53433.9,50904.2
15355,18828.1,19618.2
25168,91038.5,93722.3
26934,75088.6,69727.6
383,67446,62762.8
8611,63081,63552.3
30316,132984,131754
18403,120205,117436
21948,106959,102862
4200,-5755.91,-5861.13
13041,96898.1,98064.2
5660,5094.34,5262.66
1273,-11469.1,-12261.4
17723,102727,106359
7189,75887.6,73199.1
22032,122005,119068
7223,93207.3,90339.1
7787,402.484,2471.25
18178,41311.1,39098.2
30739,92187.7,89502.8
31503,57355,59556.8
11137,69969,73881.9
14890,67422.3,68373.7
2463,27398.4,23102.3
22177,28102.4,32146.9
29801,63562.8,65254.6
10203,61660.8,64093.9
21913,78669.5,75942.3
26830,47963.4,48203.8
15314,26094,25453.9
14099,111570,107707
22998,82496.8,81919.8
8103,11561.2,15121.1
16598,112595,113680
20117,71720.6,75919.2
13790,83207.5,81700.2
24868,123413,127096
17374,100784,99580.1
5692,28038.4,25204.9
30448,48709,47933.5
14106,111462,106020
21184,64271.2,67403.7
8848,6284.11,7026.2
25926,116548,120622
30567,105139,102075
8235,42982.7,49877
32407,135413,131989
13977,48292.7,48172
15471,92594.6,92721
27205,43997.3,43256.1
2030,-13233.5,-15278.6
18920,25948,30093.7
16845,41900.4,44988.6
13458,61040.1,59010.6
20759,26980,30512.9
20598,108457,114052
31042,132670,130244
22808,83347.2,84812.5
32277,53709.4,49932.5
2066,-8205.35,-3926.75
27633,59240.8,56516.3
13505,20000.2,26032.4
20278,88020.1,88152.4
27290,59635.2,67356.7
15311,28299.9,26751.6
29440,65479.3,63985.7
20017,25397.5,28232.2
30402,68901.3,71138
22869,40726.4,41781.1
15543,115925,109700
20848,81936.6,86061.1
30226,111265,115743
16760,28367.3,25999.8
20057,38475.4,34894
18863,67333.7,65538.9
25646,122081,119106
22490,48554.3,52018.3
14668,26958,29995.2
3526,13368.4,14218.7
23386,103455,104049
12610,98739.7,97632.2
21649,124679,123317
6339,-338.753,-1012.29
10813,89738.8,95112.2
25162,89629,88934.9
8358,90834.2,89040.6
28220,81153.6,84486.8
30437,53757.7,51315.6
9815,82806.8,83369.1
8875,3549.4,5768.27
6372,3933.06,3872.04
4876,239.106,439.744
29390,42894.1,44321.2
31429,113503,114189
30555,92653.8,92420.3
26010,116665,117527
19077,107775,103390
14784,105703,107383
19275,32439.7,32621
3435,-5893.41,-3759.82
25976,134279,130188
14840,103224,102194
16048,19291.3,22301.4
8529,6037.29,8249.76
190,-21133.6,-21340.9
32633,49820.8,49953.4
21367,86362.3,83033.3
12637,102366,105619
27323,91965.2,93446.4
25445,38190.4,40233.9
29003,48346.6,46873.4
27994,56061.5,57733.3
8086,25540.1,25650.7
3734,34552.4,38197.7
1452,66789,66909.5
5275,-2992.4,-3502.91
2541,76599.1,75387.1
1925,39184.5,38453.9
27201,41763.5,44461.3
4855,13885.4,11120.9
15304,32215.4,30182.4
22378,120581,123550
1391,21421.8,24477.4
28433,117465,117407
13260,46449.1,49029.6
2725,-13478,-9768.59
22826,68064.1,70354.6
28125,136241,134702
690,37002.8,34970.5
4189,-7917.46,-7361.96
29707,50822.1,54501.5
3935,50815.7,53899.5
25847,66332.6,62715.9
15719,20719.1,21007.6
30883,73532.5,68407.1
18614,27075.8,30987.4
9428,98018.5,95351.8
30313,133312,132943
12048,28006.7,33248.8
8026,69995.3,71838.3
22640,85740.6,82897.5
17727,104900,104287
21709,98939.3,97514.6
2466,22692.4,25500
20565,113670,121466
23965,36790.3,37658.9
7887,57530,58663.8
14473,102829,104415
18976,37821.3,32472.3
21750,68490.7,65280.1
8653,88311.5,90178.9
11953,104353,99201.4
15229,84696.4,85323
4509,7054.34,2373.13
5343,38422.2,32693.2
18600,26291.9,26730.7
18771,116972,117901
13611,40869.2,42896.9
8778,50615,48752.7
6763,20297.3,21633.4
16188,89284.8,92126.4
1568,38113.1,34307.5
15002,21855.1,20238.6
17960,79074.5,74324.7
6968,50764.5,52370.3
7373,22918.1,19222.7
7666,72717.8,70952.2
12360,70035.1,71143.1
418,65316.4,65387.3
22385,120388,121956
4001,82211.2,84492.7
13485,37315.6,38320.6
11619,87555,84808.4
22946,44516.1,44429.6
26613,102668,100106
16696,67758.1,67068.3
12389,43205.7,47999.5
6894,92601.2,92301.4
30804,46287.4,49576.6
31119,71601.1,74514.5
6219,64824.4,71992.8
18627,36422.9,37103.9
30088,42875.8,47335.6
18461,98206.8,97148.9
19295,25987.7,27152.6
32652,56331.1,54582.6
23643,40887.5,36563.7
90,52369.2,46480.8
12747,47249.3,50327.2
7965,94240.4,95562.4
1124,77577.2,72467.7
30284,138392,138310
32525,102196,103720
15953,82975.5,83793.2
21792,38183.4,38483.2
12110,15979.7,12453.2
12197,60358.7,60417.7
497,19641.9,19516.6
20805,57339.8,52388.4
4112,25991.7,25073.2
3856,859.418,-1930.12
23256,35990.5,34185.2
27730,120593,125650
11231,93200.7,98380.6
23034,107351,108722
28501,129430,133542
24171,131070,127652
6438,45352.8,47762.2
20656,73383.2,74485.4
13265,56708.4,52986.8
27236,41872.9,41363.1
28469,132715,133485
19924,74019.7,82796.3
30386,83215.9,83308
18972,27978.6,30896.9
20802,51175.6,50314.4
13652,81258.3,75378.1
25471,50522.1,51632.3
13580,23472.3,23722.5
10925,67530.4,64108.9
20380,27519.4,28622.6
16708,54523.6,57475.7
13599,28377.4,34482.6
137,14082.6,13681
25867,75506.9,78056.2
28728,67904.7,68333.8
15812,79803.8,79701.3
31831,78110.3,81762.4
11684,33623.7,35243.2
27293,70270.9,69586.6
14658,24466.1,25002.4
5140,64896.9,68325.3
26887,41614.5,43290.5
19688,28955,30857.6
77,49442.8,52450.3
29559,137583,136855
12959,96426,92591.5
10530,88654,87957
28630,54599.4,51254.2
2676,15644.3,16980.2
26140,34919.8,38815.3
10638,14018.4,14138
4391,86174.3,81150.6
25860,65309.7,72499.7
10276,10751.3,14091.2
18060,115434,115241
2094,9833.55,14564.5
12328,88013.2,92972.7
26437,65763.5,68133.7
5053,82576.2,80790.1
15385,30120,29814
4139,7708.23,6516.76
26927,61134.3,64567.3
26728,119804,119882
28196,106735,103572
11304,49059.2,49640
14368,77348.7,73707.8
26396,101725,100510
12975,103963,100567
4813,38991.5,42400.7
1183,49201.2,51057
10391,49936.7,51643.9
148,4365.78,5178.25
23646,38510.2,37378.6
20333,49851.9,46173.3
3559,39498.2,40030.4
19127,113884,118790
11773,16998.1,16981.5
28601,72115.3,68852.7
32207,74507.6,70595
22495,52872,48819.7
552,-13722.9,-17162.2
18835,85989.3,87785.4
4460,36288.1,35674.5
19652,22669.3,28297.1
23171,78540.8,83041.2
18595,26123.4,25846.6
29720,49149.5,49040.2
7273,93268.3,88416.9
16088,21604.4,24036.6
29467,85450.4,84160.6
31375,135848,139418
21163,49892.9,51651.5
11612,94138.9,89159.1
10474,98442.4,100552
13649,72277,73034.1
27930,38277.8,43270.3
24628,75499.2,71942.8
25395,39195.6,43564.8
583,-27248,-24306.6
13833,52641.8,47883.3
3127,-5326.67,-7685.09
2045,-13278.2,-12592.9
25000,63334.3,63429.7
21985,125662,121237
31990,90822.7,90747.3
9772,101751,99478.3
4638,40865.5,42681.1
3771,10975.2,10273.4
12793,22014.1,20757.8
11696,23868.2,27332.9
14373,80952.3,77613.6
22061,100791,103745
24908,128018,125509
30716,103809,107784
5300,5325.64,4245.08
16739,38431.2,35768.1
827,47216.5,45839.4
13497,31347.6,30507.3
3872,5168.82,6239.76
30578,103926,110566
19289,23533,28232.9
3772,10938.2,9626.58
5693,24216.2,25954.9
7658,76202.8,76354.4
12999,110651,106572
7478,20228.8,20126.1
7366,22673.8,23868.2
29610,128917,123625
30642,133975,138847
29995,106071,107350
13567,15817.2,18690
3577,55809.8,54218.8
13854,33448.9,33082.6
28454,126974,128635
3992,84909.7,83388.7
27602,48664.7,43157.9
32226,60864.2,59168.2
29994,107832,108106
25045,46327.4,39543.7
21374,78368.9,77405.4
2548,76348.9,77396.7
27883,63196.6,66199.8
30444,48535.2,48980.3
11881,91819,91463.6
31975,75196.1,78912.4
4670,68456.8,66932.8
28847,137242,135889
22318,114944,109890
18098,96099.5,98440.7
21967,112296,114175
31594,60689.4,63734.6
3572,52954.4,50390.9
6067,39249.3,37892.6
5138,68708.7,69628.1
30991,139559,138110
1789,56146.8,55677.3
1268,-10090.4,-10000.9
14460,107392,108234
26512,44939.9,39621.6
18300,61706.8,58933.3
16812,25799.2,26806.6
8434,36615.9,35271.8
1677,-20268.5,-16113.9
17575,50709.6,53706.2
4617,27205.4,25872
21890,53671.7,57934.1
47,64549.6,57763.4
30990,137262,137906
23340,61624.5,68105.8
26705,125059,129496
6484,79339.9,80433
25643,122337,120643
29814,78358.7,74582.2
4564,-12072.4,-3784.93
11500,78395.8,76894.6
10298,9984.36,8675.01
7682,54416.6,58950
23875,100314,96899
30370,97956.8,96162.6
14923,37924,42644.5
16498,56333.6,53940.1
31051,129341,125441
28864,130860,133423
22677,103488,109934
23023,104553,101295
260,-22930,-19985.6
18764,113536,118134
15117,96437.3,95790.3
15467,96084.8,90031.5
20770,32470.6,33497.6
12919,68027.3,63549.1
12855,22993.1,20051.9
297,7047.13,4260.09
15727,23980,23020.8
4665,60122,63508.1
10300,4022.22,8510.35
21888,61725.9,56476.8
14969,22142.7,19944.6
21813,28087.6,32056.2
14398,95731.3,94948.8
1244,8791.49,4400.64
20359,32355.7,33099.1
26850,40384.8,41434.9
20456,63639.8,59835.4
25605,133016,130399
25810,44591.3,42410.7
8428,32967.9,39920.1
3913,33271.6,36360.9
420,66393.7,65020.2
16882,70809.5,73877.4
3032,20536.4,21386.8
23266,33720.9,33638.8
16387,32109,30760.9
20631,93282,94096.8
31464,84044.4,86683
21501,36607.9,39329.4
15380,33988.1,27343.2
30585,116931,115641
16702,61008.5,62241.1
11073,31124.8,25374.7
9653,36328.3,35849.8
8594,51419.6,49929.7
28227,74793.9,78902.6
388,67876.4,64176.6
27954,45982.3,42300.4
17802,44432.2,48954
1866,75988.6,73394
19168,104052,106447
27147,72787.7,77071.7
371,65165,58057.9
1137,69584.2,71543.8
26633,109266,114352
24312,46881.3,42949
7862,39428.4,38543
5320,15405.3,15682.3
27101,111048,112541
32555,78069.8,79872.3
4685,80443.1,75897.4
28086,131864,124305
13117,40579.2,43372.3
22741,129056,123589
19763,81902.9,80100.4
10648,9541.62,11133.9
27932,46361.6,42882.2
18667,65634.7,65166.4
28953,74953.1,75438.8
31146,54004.4,57392.5
213,-23307.5,-28226.1
23594,44860.2,40831.6
15707,21324.9,19636.3
12075,19980.9,18412.2
3266,79238.2,79595.9
16729,45252.9,42026.8
18482,80326,81699.7
24508,128189,126469
1802,61250.2,63717.9
12494,18315.1,18897.8
22571,38783.1,37087
10506,95831.8,98398
698,42734,41151.8
27955,46854.9,42435.5
29144,111756,112537
22444,84357.4,87359.2
19224,67772.9,65411.1
16778,24094.7,22037.2
28101,133424,130653
30031,83665.9,78786.9
18740,116682,113753
8303,89334.9,93008.6
10925,66189.3,64108.9
528,-1707.16,-3779.56
26559,55517.8,58456
18589,23187.9,25244.5
12270,105899,103718
23849,116623,114338
26912,49668.4,54693.7
4788,57438.2,61747.1
21563,82322.7,83379.8
8400,64222.3,62271.3
25541,100342,104258
19514,112513,113727
15505,110889,109097
30044,70093.3,69114.8
22711,121831,123952
17375,97420.9,98967
18284,46389,47030.1
8106,11926.3,13552.7
6258,43342.7,42433.9
27397,133062,133017
14394,90841.1,92499.5
20159,109301,106571
27123,95358.3,96300.4
12415,29956.5,29477.4
14096,113809,108226
27822,114786,113091
10258,21715.1,22977.5
30873,61778.2,61939.9
30876,67804.3,63789.5
30396,74228.3,75559.5
18706,89095.8,95556.5
22105,66042.9,69864.1
8795,31627.6,35368.6
8387,69903,72001.8
1143,73045.8,70325.9
27141,83304.5,81852.4
16139,48221.2,54018.2
18388,114887,115411
2839,29755.8,37446.6
2277,47443,46285.3
22372,128113,124381
30752,85159.2,79207.9
1396,29316.9,28546.5
4682,67267.2,74280.7
771,69970.2,69733.8
2585,78890.7,76774.7
19529,103233,106559
5584,7788.83,8037.56
1447,63123.7,64534.7
6868,91939.7,90779.4
3939,59234.5,56911.6
11999,71746.2,71157.1
19615,45181.4,43596.4
25522,90338.8,89558
24242,94679.8,92117.5
14712,62118.4,61548.9
24707,40073,36188
13631,57017.4,58553.7
18848,75231.1,77607.9
17454,41955.8,40167.1
7971,95299,95323.4
6490,82508.7,83435.2
2209,77824.9,77902.3
25458,43493.5,44936.9
20925,127381,122121
24727,39259.1,39567.5
25868,82559.1,78859.8
18964,26234.6,28356.3
29555,137171,136398
7905,73501.7,72243.7
21289,122734,122668
19207,76851.8,79078.2
15355,16956.2,19618.2
23396,112537,110602
29323,70945.4,68622.8
10341,19369.8,17274.9
17049,70467.6,73400.4
30634,136061,138045
26784,83899.9,78838
21426,45237.7,40675.5
19786,92563.8,97561.2
4611,22688.4,21325.4
18822,96621,97150.4
869,14038.5,13188.1
8258,67028.4,68039.5
26411,90155,88681.6
800,64959.9,61835.8
16804,25221.2,24265.4
24985,74060.5,74941.5
30503,55192.4,55818.9
32362,99515.6,101043
22608,59713.6,57763.7
25922,120321,118493
29040,44962.6,45137
27401,132774,133362
15937,95215,94932.3
30012,95456.1,93954.1
11347,23731.7,20464.8
26919,58175.5,59071.2
27091,119833,118801
27148,75477.5,76283.7
11160,90657.9,89340.8
1405,40322.6,35834.5
11425,22738.8,21649.2
10090,94397,92162.5
31330,130482,131664
15281,46568.9,44797
31888,52943.5,50309.7
20795,45736,45753.6
23638,34616.6,35474.8
29411,48402.6,48868.2
19984,37908,39089.3
19647,31009.6,29368.5
6655,17600.2,16123
10371,36206.9,35983.4
25502,75785.4,73451.5
25100,38842.6,45221.3
27761,137105,133973
15717,16656.8,20639.9
13965,33337.5,39297.5
4539,-6032.02,-6131.83
19501,123779,117717
6423,33010.6,35662.3
23815,126021,126578
29409,49941,48181.4
10053,71646.6,68438.2
6002,517.265,-150.075
4431,58064.6,58472.4
11585,106508,101042
17089,47833.9,42719.1
29807,68314.3,69422.1
15944,91288.4,90283.1
25535,102009,99782.7
19264,41847.3,37759.6
10812,96925.1,94675.4
13627,58242.1,55328.7
8984,73240.7,74126.8
22755,118039,119201
30095,50619.4,46025.7
28885,124107,125143
10449,91503.3,92497.1
27238,39930.1,41702.7
29755,45422.9,45457.8
2415,-10579.3,-7591.61
5741,59921.1,63762.5
7056,5831.77,1177.12
4609,19654,19853.3
16019,34367.4,34370.9
25827,44171.4,50000.1
6862,87511,89104.8
14248,16568.6,18728.2
14779,110538,105761
11343,17299,22535.3
8731,83580.2,83257.5
28751,88812.1,86177.8
28251,58030.3,61338.6
5096,87804.9,87106.3
30498,58339.9,53463.4
30979,133015,134776
15138,106362,106115
32306,61013.1,60331.9
13991,60970.9,59287.9
28301,46029.3,42429.9
12413,33146.3,30730.3
17781,59316.4,65108.8
28451,128567,127326
3469,-14590.9,-9738.24
8286,86134.3,86014.4
7277,87933.6,86809.8
20142,88746.5,95386.4
14541,64571.2,58792.3
23355,81781.1,80126
26435,72842.6,69640.4
26658,123747,127156
14799,110179,110237
15961,83850.2,77660.2
8380,80348.4,76809.2
21374,81150.4,77405.4
28584,79657.4,81889.8
30538,77110.8,78843.6
8113,14123.4,10283.9
11656,53920.3,56841.1
24593,100967,99665.6
8373,77925.4,81220.3
20671,58469.9,62548
15031,33807.2,32420.2
24252,89870.5,84136
7253,94441.4,93339.1
14399,91021.6,95537.5
12623,104112,102666
16100,30321.1,28756.3
20036,25453.5,28666.4
20600,114062,113151
28366,62497.1,66296.5
17192,32051.8,37221
7546,72206.5,72052.1
6164,91472.1,90939.3
7303,65636.5,72133.5
16281,101973,104563
23952,42509.3,42318.3
25809,40831.6,42073.7
1933,32220.2,32061.2
8722,85895.3,88054.4
1482,74030.5,74483.9
20089,57706.1,53936.3
12242,88774.1,92788
21704,102427,101058
22869,43776.6,41781.1
17940,59306.4,58254.2
21136,39186.4,36438.8
12065,27187.2,23024.4
25805,41249.6,40855.4
11612,86734.2,89159.1
29672,79920.8,77413.2
26826,53271.1,50143.8
29955,129162,131564
625,-5126.04,-13099
11210,106892,102848
17156,19762.4,23268.6
27388,127527,131427
29646,101839,98168.1
14868,87321,85329
23614,41476.8,35097.9
4413,72173,70576.2
28796,118704,119890
9726,95655.4,89390.4
25065,40721.1,36782.3
22085,85059.9,85922.3
2181,74721.6,73887.6
27829,109619,108179
5256,-6910.63,-3690.69
4188,-7574.79,-7414.49
12716,76280.4,74984.3
838,34443.5,37716
20998,90969.2,89464.6
11915,105077,103839
17499,23163.6,23327.1
12222,84882.2,79892
6733,5717.41,5196.06
31468,87349.7,83514.4
17629,96709.9,95572.3
32143,120059,119604
16916,91262.1,98698.3
21028,65616.1,65545.9
19661,29821.2,27238.3
20790,47297,42764.1
18424,114411,114981
29741,44000.3,44844.6
10447,89838.7,91519.1
24347,40969.5,35559.9
32719,102968,99211.7
21081,37156.2,33729.8
32382,113676,116467
2489,41946.6,44053.6
2105,24466.7,23173.2
32403,131792,129903
3749,23222.9,26228
27390,129238,131876
15991,53081.9,53734.6
8168,3907.87,7058.49
26545,49259.6,50172.1
3317,72131.6,75259.8
9345,77575.2,75671.5
4167,-6160.26,-5276.24
7270,92431.3,89491.7
5538,41900.2,40457.3
27986,50593.2,53148.6
1925,38196.4,38453.9
21202,81113,81926.1
27182,48660.8,52873.1
9095,85048.2,81709.9
30628,136137,136861
16255,109597,112657
3396,21630.2,19630.3
7720,29757.5,29035.1
32341,86371.3,84150.6
24813,95625.6,97001.5
15546,112794,108896
14278,19867.4,17950.3
4027,85792.3,81315.5
3903,23369,28310.7
4724,85536.7,86850
31686,129978,130303
15986,60062,57656
13365,106867,107583
11397,7761.66,11760.4
15868,110332,110580
17616,88153.8,86240.8
16218,104258,108237
8344,93207.6,93958
20604,109851,111212
13163,14351.3,17859.4
10879,93031.2,94378.4
16015,37270.1,36766.9
19372,54507.4,54821.9
26843,41079.7,43218.8
8807,23033.8,26689.4
26217,72450.1,70787.5
7326,56699.9,54884.2
14017,85345.5,79933.1
10180,78676.8,80987.2
30057,59907.7,60594.2
19869,118001,116185
22536,31128.5,32907.4
15458,80937.5,83563.4
3700,65996.4,63855.3
15622,59176.8,60137.1
7274,91451.4,88033.5
28835,138047,135192
16828,27154.1,34235.2
13914,22415.8,16595.5
27958,41563.3,42924
25899,99057.1,103410
22427,95922.9,100242
8592,52837.5,48308.4
3921,36162.7,42848.3
5340,24241.2,30325.5
17089,39239.8,42719.1
15536,112688,111103
18043,118319,116758
31493,66284.4,65448.7
32146,116846,117519
5021,64013.5,61711.3
15828,91795.2,91423.3
27094,116906,117018
22218,44016.1,39242.8
10802,89326.7,89679.9
22943,42613,42881.3
