x1,x2,x3,x4,x5,ytrain,yans
18961,19743,29386,11066,9156,32103.7,29416.3
14854,1873,48,125,22342,69543.6,71576.1
17041,3500,12693,29089,15317,14944.2,15082.6
21791,7362,22981,15267,3394,44002.5,37695.4
11499,25039,21303,11192,17723,94975.5,92147.7
21518,2096,12783,27253,18185,35329.5,41471.9
26760,16711,5767,29379,6857,46798.2,48643.4
14966,27233,27453,15998,27691,34273,30338.4
12807,25661,12520,5361,28389,71065.5,71562.9
25166,2547,15446,23652,32008,121496,119511
25960,10061,8890,5777,19556,74316.9,73863.1
27602,11270,11364,21257,26572,86746.8,85336.6
20380,9553,15987,7991,18333,34314.9,34009.1
16581,18158,17794,9420,2892,93643.4,95263.2
19046,30262,13468,31828,799,86990.5,85574.6
24793,3470,8500,5798,27666,60785.3,61590
13753,31085,4359,5134,6058,76786.9,78614.5
26671,8256,2081,14703,24351,70412.7,73055.5
9206,19377,27119,9815,25959,27900.9,24644.2
24144,22653,26030,2976,12072,84693.3,83903.8
19116,21306,8175,24476,25700,122547,123015
11028,13980,6444,13877,21595,9639.64,10382.4
4052,31385,1516,22396,17638,83525.9,82731.9
24650,1380,2480,21938,3055,-19537.7,-21066.1
27551,4550,10845,28516,9237,625.3,-470.587
10786,23882,7896,2124,17414,115710,113836
24902,11822,22441,28688,22531,66972.9,66804.5
32163,24966,12292,11464,14770,66060.7,69622.5
5509,5580,18278,4661,28195,65519.2,63204.7
21437,27502,27852,27024,8732,56587,61971.2
6049,5762,1214,7649,31144,70778.5,71621.4
14510,27831,1210,18950,5400,60604.9,60959.6
23093,29267,9290,19805,19308,109815,113921
725,12169,14741,4139,32429,76808.7,74118.6
11019,4658,23587,29582,13125,33864.9,35584.1
28971,21382,24249,21255,28251,68675.3,71641.8
17877,19580,13559,23332,2803,56148.4,53571.5
4344,2366,24919,13949,32296,96865.5,101299
29569,2392,5470,15135,5395,44226.9,40919.1
27517,10653,8337,1897,4280,-5050.8,-6917.75
6266,16021,23246,18038,16058,46923.7,46391.7
28585,27991,27078,24383,7415,6539.91,11019.5
11802,28094,8155,6103,8347,66957.1,63876.2
8474,18534,11412,13447,30503,41021.9,42746.5
30734,21107,17829,22496,17647,25248.3,23786.8
7409,22537,15190,31204,21069,26684.1,22807.5
25739,5205,26268,19270,18807,58738.6,55123.6
20036,30192,38,13190,25165,18793.3,13807
32371,26367,4877,18366,331,90443.3,95480.4
1845,29045,17327,19264,26172,69051.6,68865.2
15083,23526,11283,12707,20568,113495,117270
28919,14353,19026,30100,17327,28332.2,32374.4
18407,5392,28631,27059,10936,91297.6,93928.2
13384,26736,30053,15981,3852,116228,114642
26553,21767,25165,18778,31818,92649.2,95567.6
11555,30669,4510,25197,12842,114702,111016
26025,26489,16338,17755,20787,51476.5,46307.8
16321,18308,22758,491,10697,16045.6,16891.8
23068,24402,9041,23010,30261,64470.1,66885
18972,22775,15649,3359,23457,90698.6,89953.1
22746,31331,4056,20541,32754,82704.4,85707.1
1167,18487,8885,5384,8731,76116.8,77845.7
21099,28626,11720,3538,19108,34326.9,31770
15695,27159,5332,784,10230,28152,27829.6
31143,21982,22025,15621,8136,44563.8,44776.6
1483,26765,726,10625,23899,105268,106611
28910,29887,2527,5172,21962,51039,47233.9
30264,4237,3366,14654,315,29910.3,29324.1
28325,6067,17495,5105,32198,35347.5,35609
27343,18121,8586,32103,15588,121771,120020
32484,2668,14954,7449,7619,79062.8,76437.7
24465,21748,29140,23495,29994,137684,139021
6269,16509,12612,2185,6691,-5805.08,-4545.61
8838,1913,32061,4420,2984,65660.9,63857.4
30150,30079,7755,17775,24345,51890,53791.2
18893,29642,17400,938,9172,47409.7,49654.6
5578,14330,23272,16531,9055,362.46,4072.9
515,18866,7614,24191,27396,57861.9,55647
2251,5728,26131,17936,20360,61928.4,62254.5
12997,22095,24417,5836,12183,121039,118432
17215,23708,2102,71,16803,21589.1,27158.1
29269,28057,20654,29181,4822,36484,37861.3
13485,18933,16872,31260,23300,21100,24874.7
7858,22443,15139,22079,8787,102767,102817
23566,12900,19585,28608,5741,771.845,1305.14
411,12580,25404,3850,30925,91722.9,91500.7
6571,27532,11175,4234,24312,66382.3,68112.7
30300,31317,22896,24256,31710,99691,99488
7815,1264,28987,28084,5226,59804.9,59368.5
27477,26400,3344,15993,13057,68089.8,64927.1
9168,27674,29004,31994,10193,21011.2,20601.2
7826,29104,15014,8063,23990,43833.1,39975.8
6397,4307,18942,9062,5028,54055.5,53488
27642,19571,134,28168,10693,78502.3,79055.4
17780,12964,25487,31694,13501,44039.6,52915.5
15578,9208,26538,2852,2038,37270.8,36356.5
751,2086,30415,19929,17886,74723.4,79548.6
29648,16292,21533,1031,27834,85872.5,85556.5
18433,14843,19664,15738,1453,89748.7,94575.4
23915,2141,26485,1807,7052,22073.3,22456.8
18020,1630,22686,28743,28477,107097,108290
3321,24217,14639,2873,16165,95305.1,98467.9
30456,8108,5173,3353,30626,35574.4,30254.7
28249,1391,13294,23776,21930,11706.7,12272.6
7576,18270,15378,25554,1834,45145.2,49118.7
2251,20129,13284,23291,12162,39263.1,44093
10548,6200,12563,1602,29479,91483.8,88275.3
17424,13242,504,12857,14459,-9011.61,-9352.96
26838,13773,32388,30842,9588,77678.8,80464.5
18530,12979,18530,24485,20058,58884.2,51585.6
27759,31873,21131,11802,28954,95940.4,97694.6
6916,10419,28876,19136,21784,85502.8,80269.9
8357,9386,12618,6992,24506,87326.5,88730.1
13433,5109,20807,26414,22611,96967,95201.3
22275,25734,24438,938,6577,84256.2,85087.8
19112,11732,29834,6248,10940,86595.7,83954.2
2088,18462,32567,13802,31497,129063,135079
14454,16513,29530,5652,26503,80190.6,79898.3
17395,849,12932,23412,441,54519.1,54967.7
7581,2052,4108,24050,20276,57212.6,58301.2
961,16787,22625,15128,5570,21904.1,22780.2
21701,25701,25213,26748,24,69868.2,67130.6
32043,14382,13985,6722,18978,88094.1,87097.9
813,13114,12795,26543,21657,86763.1,81422.4
14325,21252,10275,5333,11712,67641.7,69570.9
7272,24810,27623,25494,3074,60387.9,58890.5
6148,2334,18329,9023,9658,88436.4,94074.4
3576,13922,18725,7817,8258,59121.7,61261.2
21653,3476,6499,26497,9912,44302.5,45506.6
12748,9751,31121,23365,6704,68408.5,62795.7
2061,31372,31485,3402,2358,79772.4,83080.2
29678,29568,25614,31043,9974,63774.5,66508.1
12315,3939,11541,24143,13537,58025.3,57846.4
5855,4725,751,28669,29906,83769.4,82397
11270,30784,13638,29575,2423,32675.5,36820.2
893,6164,28614,4093,16991,66266.2,66594.5
5970,9373,9985,29946,20437,42650.1,44426.5
25697,7446,7905,10476,25327,15835.2,9957.48
22829,17297,12089,30007,11276,44531.1,41682.2
16909,4543,27132,22012,5061,77027.5,77234.3
30011,24533,5314,29372,4536,55859.3,50264.5
15480,19921,10986,20062,10551,120003,118201
10430,6880,20363,14539,11764,115572,120363
10154,11045,6737,15785,10233,35038.3,31494
14126,32146,29457,2690,9880,107126,103702
3207,18385,15265,26715,7709,99085.1,100713
2998,3650,31942,1589,1191,68251.3,67769.1
11265,13586,9967,19160,20624,20713.6,23215.7
4413,10024,13633,21593,12310,33452.5,32948
29249,27215,19045,1428,25890,48467.6,51937.2
26841,13693,19307,19583,7509,41940.5,39166.1
6287,24545,6234,22348,26195,66428.5,62467.8
1758,26826,13067,5165,16707,79536,82125.7
22522,19356,21590,11901,9588,2182.64,2655.47
18676,15159,11354,9888,7790,96923.8,97166.8
21525,10523,8327,3448,26867,99901.1,103337
23498,28381,16524,436,22222,26245.6,29528
7231,4707,24193,10428,20409,122349,119838
21861,29034,32624,13195,12131,46707.1,47738.2
6992,349,14637,23944,12290,28211.2,27899.7
20769,24208,29837,1446,28508,101277,103569
22695,28973,4955,28355,18214,101961,94311.6
11481,25372,11888,21898,2732,80828.5,78412.2
23271,3708,27993,28833,8479,90366.9,83709.3
21200,23979,24836,8240,10296,71425.3,73106.2
7145,18470,28017,32698,469,106384,109022
21077,5966,13349,11466,24075,27357.1,23036.9
7846,11756,25157,24166,8050,51508.3,51266.7
31029,7589,16856,27816,558,81770.9,75878.1
11055,12576,9055,27552,29781,45288.1,48398.7
14969,31027,13254,24888,15633,63561.2,66137.6
18923,7007,29547,10428,10329,53084.6,51190.6
770,32250,26090,30338,12978,78290,80448.4
7851,31191,18687,16306,23683,60512.6,61018.6
15105,6563,1178,3980,10719,105987,107658
3422,24491,30166,16848,20833,59668.2,57894.1
11104,6588,22098,21379,9541,120958,117101
28008,20596,23012,14092,16282,117470,115343
24718,15824,21982,28068,30767,60667.1,57351.5
19942,27631,30394,8279,7033,11851.7,12091.3
85,21608,32742,14134,4378,76284,78290.7
15460,9813,8455,21392,12166,119546,120011
28324,28472,20196,31253,3731,61751.8,62375.7
28889,1270,2372,9749,20323,45669.9,49702.9
7528,14844,25346,29598,18166,140652,139507
1244,3340,12737,17157,11135,60731.1,60019.8
3572,219,20350,19197,18942,81467.7,81886.1
16755,25308,30644,23714,22379,83507.4,86326.4
28292,17992,3460,6955,6997,8234.85,10890.2
26088,4518,26107,13441,12243,30362.6,30830.6
27868,15791,13467,20507,1921,-7681.26,-4414.38
25482,10481,27561,19561,19037,106839,109211
24347,26498,25366,14319,4308,23256.6,20907.2
13641,23087,5537,521,18692,96214.1,98609.4
22061,13394,17712,7203,6232,87302.4,81894
1921,6619,25022,29170,7089,76958.6,73272.6
6541,20510,30642,19474,9932,93198.7,86505
9087,2420,31581,21111,15892,49076.1,52186.6
558,21504,11098,2380,9254,-11778.8,-13155.5
21371,11264,31828,5474,9482,82259.1,84032.1
15048,27613,96,3972,28731,31450.5,34379.4
1823,11528,31363,6045,9757,107096,108529
9695,20165,7618,19755,15741,92506.3,91035.6
13778,25124,2478,2113,31967,27514,21831.9
7730,3108,7747,7923,22250,-105.196,4352.06
9060,14730,14920,3241,32038,74408.3,71781.8
1152,29940,7490,20421,11426,91001.9,93231.1
5320,3150,20804,3452,20089,39223.6,43301
9668,8080,2005,4093,11978,82311.7,76947.4
32260,22823,19000,6346,3122,47733.2,47608.2
1874,32216,27335,23009,13456,91129.6,88028.3
3966,21746,31826,28588,10014,123304,129491
8824,2248,21615,7848,32159,81575.5,80909.2
6214,4188,17384,14865,14491,38700.4,39856.6
8093,29099,6519,28316,22076,-2258.91,1762.33
17443,15946,11697,2454,27788,63381.1,65539.3
16614,26771,28173,26640,6881,113757,115311
8019,31998,7656,23706,3743,21082.9,19087.2
30451,10437,24853,25665,22041,56078.4,51195.8
20334,29702,7400,17652,28842,30458.7,33118.3
7723,28459,27985,26208,3039,42820.1,44850.1
26571,13180,9213,16877,6968,46441.5,41950.1
12724,5142,5282,4183,2012,44779.2,49711.7
31055,5414,18563,21363,22139,75807.3,79373.8
26892,2258,25542,8708,16423,94574.6,97132.2
18585,32356,18573,23711,26930,26189.1,31706.1
18387,17111,24901,6908,9345,92338.4,90218.1
17121,23076,5028,9725,15444,38012.4,42476.1
13144,31139,22631,19485,4644,23687,29885.9
10504,1062,17244,17470,13688,68720.9,70336.6
14296,22909,14701,19827,11919,29391.3,29661.9
18852,15190,25304,26170,24399,90365.1,91918
22419,15532,31329,13879,12294,100131,99055.8
22039,5910,12663,9581,11951,86326.5,81055.2
6184,28143,4150,28666,10393,93345.3,94843.6
13291,31636,3117,30290,11264,55285.3,57124.7
5842,14906,19990,23351,20712,93107.7,97869.4
29450,13237,10862,21068,21511,46975.8,44817.1
19074,31994,18698,2782,8710,72162.3,67043.9
6801,15127,11907,15094,28776,99918.9,100363
21218,10613,22627,28056,23085,108306,114078
6467,28977,32454,22299,18255,118068,119212
21962,27907,32650,7890,24083,117418,115828
9201,30370,17440,13216,8999,56660.4,55651.3
2222,12590,3108,7895,22827,66661.3,66401.6
31569,26667,5038,14111,9800,52353.1,52861.4
10763,20988,2989,10365,6423,100271,100445
17429,5861,1160,9495,29687,61979,63564.3
28385,7157,32245,5165,29965,88091.8,85588.1
8007,21433,4083,13766,16188,48286,48709.4
21175,26266,26151,851,12295,70090.4,71822.9
22062,29727,27020,23094,6487,45417.1,47625.9
23751,13167,8763,15485,15603,76785.1,76374
1103,28845,20015,20488,13520,124781,122470
23347,28358,20749,32679,11835,58211.6,56860.9
837,29188,27553,16111,3972,66174.3,65904.8
23930,5863,6500,31630,30301,75992.8,67973.6
18304,24341,18503,18958,25879,76975.4,73169.9
27025,30546,26807,16383,1392,58276.2,62742.5
10801,6111,18804,22923,15534,102045,97529
4923,8484,20077,24186,20423,42095.3,46756.3
7150,2564,28693,29974,10217,123290,119594
21404,9965,230,12712,29711,-1290.53,-1866.27
15562,18680,28348,26165,11881,57664.4,60152
20255,12667,27554,19815,7062,98326.7,97452.1
10752,22929,10594,4502,14451,45942.2,47891.4
12827,5210,29224,13451,23981,68229.4,68310
18013,313,20048,6328,25699,80669.4,82881
236,27686,27050,28279,30516,49067.5,52046.4
10759,13086,22807,29089,24080,131278,131865
13903,21982,15226,17983,6611,49505.6,45323.3
3936,14861,17275,18566,23638,131420,135738
25411,17876,15556,11771,631,-13758,-10249.1
19981,3035,15797,16264,10327,38630,42474.4
17855,15864,7213,17504,32000,53103.3,54931.9
4711,23433,20108,2810,21309,119581,115928
2048,28290,25676,8172,2888,35188.3,31241.6
20203,4491,1284,3267,21110,82294,80520.7
8247,31061,2572,6688,8173,101346,103252
13912,24016,16562,32735,28619,28267.1,25517.1
10463,28555,24706,11932,20866,138589,137919
12447,11654,21256,3344,8640,58137.1,55367
5131,516,10172,27933,10514,74716.7,70113
476,32433,11016,21553,18970,68644.8,68042.4
24673,4348,21132,19113,18201,58366.9,57256.6
4574,26112,11834,8665,21379,49874.7,48861.3
1185,7143,8036,7539,7271,18250.8,12391
15382,12179,9452,16164,1185,6172.91,8365.58
12014,23082,19129,4148,28797,76544.3,73937.9
6886,24970,1270,6620,28189,108867,105641
18223,20075,1422,11538,30061,-1077.42,3861.01
11929,8083,15766,32100,27241,105753,106895
28733,16775,2313,5457,18751,44998.1,46128.6
24471,4311,16432,18695,2382,77985.6,79061.1
6594,3961,10318,25171,3949,35957.7,36535.8
31892,1517,11495,3740,18049,61028,63938.8
9458,24498,13292,21951,20723,72709.7,73695.5
18626,17090,5996,23714,25041,71835.5,67298.8
14465,5037,28322,14790,8192,82490.8,83578.1
17232,4249,6015,14651,26800,58545,54693.2
13447,14798,18760,28633,9302,66579,65244.2
22721,9869,6637,4018,19495,99599.9,97795.8
21809,30663,11290,31567,18384,68884.7,65937
30685,6967,31251,6259,2923,91014.2,93872.7
2925,30485,19903,9934,18097,63925.1,64265.1
24393,108,8493,9114,23220,97552.1,95603.7
29945,14175,3258,1651,32158,99660.5,95453
13833,4654,4094,14467,3847,-371.603,-2099.69
14708,5550,32303,24078,32637,132270,131281
28797,5187,8335,16643,19214,111157,111955
30824,9438,32029,10733,22406,99237.5,94628.4
29843,9745,18711,1335,15921,101973,102714
29801,29373,1915,517,28745,36219.4,40509.8
13125,2733,1617,9471,3730,-11594.5,-11807.4
20917,22186,13020,6789,30336,72710,73447
21151,13122,8899,3757,3995,54062.8,53686
8959,14777,2185,4621,18137,82463.8,85416.5
23262,21566,8645,15978,568,-918.604,-4046.3
11591,15777,14639,23842,6183,39068.6,38101.6
29290,475,30796,26715,6393,84409.1,81985.5
21489,3843,25229,16286,12177,33168,31628.1
24499,20234,17090,8082,10666,126336,123672
4214,22730,9682,14366,4799,65139.7,64548.4
5439,16842,7794,9807,10028,43384,45184.8
17766,2485,7046,22216,27667,36131.9,28338.8
19308,12903,1621,26649,401,-16194.9,-17230.1
12945,14920,23083,32731,16241,121099,118521
27818,26428,24128,15543,12222,86309.1,84197.8
24725,20665,22278,25572,12837,75807.7,76330.6
11333,1264,1213,2840,15664,11990.7,12154.9
5153,20880,29867,21141,5850,57743.9,58309.4
21741,19262,8994,17826,3984,21722.7,20518.9
19882,28443,10552,19079,14038,65044.6,66206.1
929,8395,21656,5509,821,52013.9,50871.8
6253,11997,22130,6008,966,55990.8,57868.5
27825,13471,28724,28933,19152,89870,90580.4
1002,13216,18460,16825,2529,25552.6,28892
17376,2605,5975,22743,32204,95636.1,97227.2
9535,13281,24888,21746,12342,14821.8,19865.2
15871,11545,28894,8962,16942,117895,120576
31251,12185,24342,26981,9554,56024.6,55374
12655,7196,761,7657,20981,70332.2,69544.5
3303,26046,20840,12875,20649,114794,115626
27759,18097,14495,1126,4431,104011,104109
23303,10482,2216,27921,21864,78273.2,76393.5
15135,20341,7413,17437,21017,93256.5,92938.8
18046,21557,22671,14452,12697,74644.4,70581.3
7327,13660,1575,2417,2691,521.584,1321.21
25258,5008,12924,26575,23740,67532.1,70288.5
7608,8238,6777,28867,32729,68008.2,69721.7
14445,18973,23542,9757,2884,54559.6,50054.6
2280,24804,7593,13019,948,4015.9,2791.69
18185,26074,28583,32116,30880,71715.3,72492.6
26318,21726,6611,12985,12583,106353,106061
6446,15128,31627,27403,24494,115387,121279
30541,21259,3695,3349,26784,84231,85115.6
20926,23702,32042,23817,10699,70732.9,73964.5
10964,11387,10541,15956,27800,13848.5,13642.9
10834,8835,17670,7850,26341,91036.7,92185.7
1205,9711,30640,12749,17993,61082.9,58178.4
3472,503,31929,8320,25908,87249.8,87187.7
624,13924,20094,9600,20729,38976.1,39906.5
20932,18348,14154,1502,19845,75629.2,74749.4
31067,22191,8352,20405,17322,27384.6,25492.3
11359,3061,10689,15785,4412,14962.2,17608.3
8975,22688,1214,12324,7201,80275.1,76985.4
21838,6984,31242,31776,18812,85594.6,87580.6
6787,8268,30663,31878,15276,95354.9,95309
2368,26077,3237,31845,29456,43984.7,48454.5
9914,18534,25178,14537,9480,42095.2,41258.4
15450,8741,28078,21447,18703,140804,141961
11631,17106,19859,21824,27736,67341.3,64036
27366,31018,28745,9753,28751,145736,146968
22313,30941,23784,12668,23830,102084,101126
7163,8477,30582,419,16414,86640.7,88528.4
8082,23224,24113,12469,28495,48053.4,49002
27202,2452,7634,25191,18665,-596.734,600.212
4118,17446,24093,13553,11454,48274.3,47837.4
20781,32331,11741,10194,22438,32275.3,30028.3
2053,11398,32410,26694,28537,55849.6,55385.5
8555,14439,8877,29977,11592,81546.8,80746.1
3284,21145,7677,18410,16204,50876.5,49654.8
27994,2946,18753,21452,902,84937.2,82965.8
30264,2231,234,31469,20475,118380,116759
1728,791,9423,20831,21682,106666,105893
13601,1101,30290,11992,4604,86727.9,86327.6
22814,11772,31937,961,17027,21485.8,22006.4
16874,11230,9207,3709,14444,112739,108212
6221,20754,2365,13883,30703,27841.3,29504.3
15673,24796,9055,31680,23116,8599.56,11774.3
29004,5968,7016,18214,3215,-5779.91,-1400.85
20572,16141,8735,4902,14920,45396.1,47394
15212,25813,28877,18490,21544,55193,51357.3
11565,20837,9687,14433,6036,52575.2,51003.4
8754,936,11657,3723,13126,24724.1,23408.7
706,23667,13154,3389,934,36709.7,39518.4
29869,17475,20267,23654,6672,87912.7,86533.2
9075,10451,14857,20629,25557,86381,87450.2
17690,12593,23147,32432,14523,95064.2,91384.7
16891,15430,5809,18747,21287,62620.1,64182.4
23545,27700,8224,26745,27975,30703.8,30188.1
26303,15966,6238,8438,22479,118049,116457
17426,1235,18982,23256,24690,61581.6,63291.1
23427,28129,30343,32260,8495,130667,129755
28915,25418,32527,19539,22524,54674.9,54271.6
6930,7760,29447,19907,5720,63293.7,59161.5
18413,4131,25549,23134,32431,114055,112600
9126,16687,15543,8555,12889,78062.9,68753.5
13216,9,9409,26799,22226,61559.2,62991.7
11794,5385,25840,17923,21225,69527.3,74300.8
29835,27798,3023,32134,18926,108190,112798
4344,17480,10629,29428,1829,65063.2,64724.8
9544,30247,3940,14099,24838,35666.4,31656.9
20122,6215,17913,5864,26490,136643,131537
30550,8185,18072,13719,12980,49580.9,54098.8
17666,31066,16889,217,23797,117719,122713
5533,32545,22734,22278,4303,60225,58391.6
914,21152,6246,29558,19856,-1563.02,-3290.49
27663,32287,25469,29736,1414,49420.3,47511.7
13887,10443,26992,11088,13368,47983.3,46901.6
24603,12816,32520,17543,20487,53098.2,49507.6
13825,21841,916,5221,3733,-19318.8,-20057.1
23496,15321,5079,30136,23351,42819.2,47351.9
28487,29598,14965,27148,4069,105255,108727
32175,24252,8969,11195,11529,51413.8,55923.3
16994,13372,4078,21573,32617,97494.5,101056
23090,10028,4719,23426,7016,39712.2,42932.2
5962,2580,29392,22530,25132,82074.8,85210.3
3740,32751,447,3558,15322,13178.6,16279.3
25909,4141,6176,11234,23351,95177.5,92635.3
1305,14527,16155,26767,5450,59166.1,60485.6
14274,10901,1757,18799,23145,72077.7,70733.1
16540,6412,11093,11165,10125,54503.8,55913.7
5847,21341,9100,29416,4491,85456.3,83196.6
27182,29332,21159,30222,29351,54709.9,54120.9
29538,19662,12320,28695,2139,57947.6,57557.7
13636,4833,15537,26682,22497,115371,110539
10899,9274,7675,2248,23458,17518.1,20604.8
5893,16377,3831,29409,2337,20332.6,19680.1
8787,7452,2839,20945,2195,-22812.4,-20509.3
19626,27578,7996,6802,20269,1531.16,6705.52
17658,21094,8342,18907,27906,78011.4,80255.2
22367,19134,3947,634,19899,100637,97830.5
1952,11306,6224,5441,11824,38534.2,39778.1
30795,20152,4840,32484,9342,18795.3,15025.6
32113,16895,16405,29893,21322,64167.6,68196.4
26027,31145,7555,3814,28310,50977.6,50264.7
5103,30422,13500,26854,24010,84438.3,84801.3
